id;sat_clave;sat_estado;sat_municipio;sat_localidad
69,120;73305;PUE;053;
69,121;73306;PUE;053;
69,122;73307;PUE;053;
69,123;73308;PUE;053;
69,124;73309;PUE;053;
69,125;73310;PUE;208;14
69,126;73311;PUE;;
69,127;73312;PUE;208;
69,128;73313;PUE;208;
69,129;73314;PUE;208;
69,130;73315;PUE;208;
69,131;73316;PUE;208;
69,132;73317;PUE;208;
69,133;73318;PUE;208;
69,134;73319;PUE;208;
69,135;73320;PUE;049;
69,136;73321;PUE;049;
69,137;73322;PUE;;
69,138;73323;PUE;;
69,139;73324;PUE;049;
69,140;73325;PUE;;
69,141;73326;PUE;;
69,142;73327;PUE;049;
69,143;73328;PUE;049;
69,144;73329;PUE;049;
69,145;73330;PUE;006;
69,146;73331;PUE;;
69,147;73332;PUE;;
69,148;73333;PUE;;
69,149;73334;PUE;;
69,150;73335;PUE;;
69,151;73336;PUE;;
69,152;73337;PUE;006;
69,153;73338;PUE;006;
69,154;73339;PUE;;
69,155;73340;PUE;167;
69,156;73341;PUE;167;
69,157;73342;PUE;167;
69,158;73343;PUE;167;
69,159;73344;PUE;167;
69,160;73345;PUE;;
69,161;73346;PUE;;
69,162;73347;PUE;;
69,163;73348;PUE;167;
69,164;73349;PUE;;
69,165;73350;PUE;123;
69,166;73351;PUE;;
69,167;73352;PUE;;
69,168;73353;PUE;123;
69,169;73354;PUE;123;
69,170;73355;PUE;123;
69,171;73356;PUE;;
69,172;73357;PUE;123;
69,173;73358;PUE;;
69,174;73359;PUE;;
69,175;73360;PUE;014;
69,176;73361;PUE;;
69,177;73362;PUE;;
69,178;73363;PUE;;
69,179;73364;PUE;014;
69,180;73365;PUE;;
69,181;73366;PUE;;
69,182;73367;PUE;;
69,183;73368;PUE;;
69,184;73369;PUE;;
69,185;73370;PUE;162;
69,186;73371;PUE;;
69,187;73372;PUE;;
69,188;73373;PUE;;
69,189;73374;PUE;;
69,190;73375;PUE;;
69,191;73376;PUE;162;
69,192;73377;PUE;;
69,193;73378;PUE;;
69,194;73379;PUE;;
69,195;73380;PUE;215;
69,196;73381;PUE;;
69,197;73382;PUE;;
69,198;73383;PUE;;
69,199;73384;PUE;;
69,200;73385;PUE;215;
69,201;73386;PUE;215;
69,202;73387;PUE;;
69,203;73388;PUE;;
69,204;73389;PUE;;
69,205;73390;PUE;068;
69,206;73391;PUE;;
69,207;73392;PUE;068;
69,208;73393;PUE;;
69,209;73394;PUE;;
69,210;73395;PUE;068;
69,211;73396;PUE;068;
69,212;73397;PUE;068;
69,213;73398;PUE;;
69,214;73399;PUE;;
69,215;73400;PUE;107;
69,216;73401;PUE;107;
69,217;73402;PUE;;
69,218;73403;PUE;107;
69,219;73404;PUE;107;
69,220;73405;PUE;107;
69,221;73406;PUE;107;
69,222;73407;PUE;107;
69,223;73408;PUE;;
69,224;73409;PUE;;
69,225;73410;PUE;030;
69,226;73411;PUE;;
69,227;73412;PUE;;
69,228;73413;PUE;;
69,229;73414;PUE;;
69,230;73415;PUE;;
69,231;73416;PUE;;
69,232;73417;PUE;;
69,233;73418;PUE;;
69,234;73419;PUE;;
69,235;73420;PUE;028;
69,236;73421;PUE;;
69,237;73422;PUE;;
69,238;73423;PUE;;
69,239;73424;PUE;;
69,240;73425;PUE;028;
69,241;73426;PUE;;
69,242;73427;PUE;;
69,243;73428;PUE;;
69,244;73429;PUE;;
69,245;73430;PUE;077;
69,246;73431;PUE;077;
69,247;73432;PUE;;
69,248;73433;PUE;077;
69,249;73434;PUE;077;
69,250;73435;PUE;077;
69,251;73436;PUE;077;
69,252;73437;PUE;077;
69,253;73438;PUE;077;
69,254;73439;PUE;;
69,255;73440;PUE;210;
69,256;73441;PUE;;
69,257;73442;PUE;;
69,258;73443;PUE;;
69,259;73444;PUE;;
69,260;73445;PUE;;
69,261;73446;PUE;;
69,262;73447;PUE;;
69,263;73448;PUE;;
69,264;73449;PUE;;
69,265;73450;PUE;078;
69,266;73451;PUE;;
69,267;73452;PUE;;
69,268;73453;PUE;078;
69,269;73454;PUE;078;
69,270;73455;PUE;078;
69,271;73456;PUE;078;
69,272;73457;PUE;078;
69,273;73458;PUE;;
69,274;73459;PUE;;
69,275;73460;PUE;202;
69,276;73461;PUE;;
69,277;73462;PUE;;
69,278;73463;PUE;;
69,279;73464;PUE;202;
69,280;73465;PUE;;
69,281;73466;PUE;202;
69,282;73467;PUE;202;
69,283;73468;PUE;202;
69,284;73469;PUE;;
69,285;73470;PUE;072;
69,286;73471;PUE;072;
69,287;73472;PUE;;
69,288;73473;PUE;072;
69,289;73474;PUE;072;
69,290;73475;PUE;072;
69,291;73476;PUE;072;
69,292;73477;PUE;072;
69,293;73478;PUE;;
69,294;73479;PUE;;
69,295;73480;PUE;084;
69,296;73481;PUE;;
69,297;73482;PUE;084;
69,298;73483;PUE;;
69,299;73484;PUE;;
69,300;73485;PUE;;
69,301;73486;PUE;084;
69,302;73487;PUE;;
69,303;73488;PUE;;
69,304;73489;PUE;;
69,305;73490;PUE;080;
69,306;73491;PUE;;
69,307;73492;PUE;;
69,308;73493;PUE;080;
69,309;73494;PUE;;
69,310;73495;PUE;080;
69,311;73496;PUE;;
69,312;73497;PUE;;
69,313;73498;PUE;;
69,314;73499;PUE;;
69,315;73500;PUE;158;
69,316;73501;PUE;;
69,317;73502;PUE;158;
69,318;73503;PUE;158;
69,319;73504;PUE;158;
69,320;73505;PUE;158;
69,321;73506;PUE;158;
69,322;73507;PUE;158;
69,323;73508;PUE;;
69,324;73509;PUE;158;
69,325;73510;PUE;192;
69,326;73511;PUE;;
69,327;73512;PUE;;
69,328;73513;PUE;;
69,329;73514;PUE;192;
69,330;73515;PUE;192;
69,331;73516;PUE;192;
69,332;73517;PUE;192;
69,333;73518;PUE;192;
69,334;73519;PUE;;
69,335;73520;PUE;029;
69,336;73521;PUE;;
69,337;73522;PUE;;
69,338;73523;PUE;;
69,339;73524;PUE;;
69,340;73525;PUE;;
69,341;73526;PUE;;
69,342;73527;PUE;;
69,343;73528;PUE;;
69,344;73529;PUE;;
69,345;73530;PUE;088;
69,346;73531;PUE;;
69,347;73532;PUE;;
69,348;73533;PUE;;
69,349;73534;PUE;;
69,350;73535;PUE;;
69,351;73536;PUE;;
69,352;73537;PUE;088;
69,353;73538;PUE;088;
69,354;73539;PUE;088;
69,355;73540;PUE;216;
69,356;73541;PUE;;
69,357;73542;PUE;;
69,358;73543;PUE;;
69,359;73544;PUE;;
69,360;73545;PUE;;
69,361;73546;PUE;;
69,362;73547;PUE;;
69,363;73548;PUE;;
69,364;73549;PUE;;
69,365;73550;PUE;101;
69,366;73551;PUE;;
69,367;73552;PUE;;
69,368;73553;PUE;101;
69,369;73554;PUE;101;
69,370;73555;PUE;101;
69,371;73556;PUE;101;
69,372;73557;PUE;101;
69,373;73558;PUE;;
69,374;73559;PUE;;
69,375;73560;PUE;043;
69,376;73561;PUE;;
69,377;73562;PUE;;
69,378;73563;PUE;043;
69,379;73564;PUE;043;
69,380;73565;PUE;043;
69,381;73566;PUE;043;
69,382;73567;PUE;;
69,383;73568;PUE;;
69,384;73569;PUE;;
69,385;73570;PUE;025;
69,386;73571;PUE;;
69,387;73572;PUE;025;
69,388;73573;PUE;025;
69,389;73574;PUE;;
69,390;73575;PUE;;
69,391;73576;PUE;;
69,392;73577;PUE;;
69,393;73578;PUE;;
69,394;73579;PUE;025;
69,395;73580;PUE;076;
69,396;73581;PUE;076;
69,397;73582;PUE;;
69,398;73583;PUE;076;
69,399;73584;PUE;076;
69,400;73585;PUE;076;
69,401;73586;PUE;076;
69,402;73587;PUE;076;
69,403;73588;PUE;076;
69,404;73589;PUE;;
69,405;73590;PUE;002;
69,406;73591;PUE;002;
69,407;73592;PUE;002;
69,408;73593;PUE;002;
69,409;73594;PUE;002;
69,410;73595;PUE;002;
69,411;73596;PUE;002;
69,412;73597;PUE;002;
69,413;73598;PUE;002;
69,414;73599;PUE;;
69,415;73600;PUE;039;
69,416;73601;PUE;;
69,417;73602;PUE;;
69,418;73603;PUE;;
69,419;73604;PUE;;
69,420;73605;PUE;;
69,421;73606;PUE;;
69,422;73607;PUE;;
69,423;73608;PUE;;
69,424;73609;PUE;;
69,425;73610;PUE;039;
69,426;73611;PUE;039;
69,427;73612;PUE;;
69,428;73613;PUE;039;
69,429;73614;PUE;;
69,430;73615;PUE;039;
69,431;73616;PUE;;
69,432;73617;PUE;;
69,433;73618;PUE;;
69,434;73619;PUE;;
69,435;73620;PUE;016;
69,436;73621;PUE;016;
69,437;73622;PUE;;
69,438;73623;PUE;;
69,439;73624;PUE;;
69,440;73625;PUE;016;
69,441;73626;PUE;;
69,442;73627;PUE;;
69,443;73628;PUE;;
69,444;73629;PUE;;
69,445;73630;PUE;016;
69,446;73631;PUE;016;
69,447;73632;PUE;;
69,448;73633;PUE;016;
69,449;73634;PUE;;
69,450;73635;PUE;016;
69,451;73636;PUE;;
69,452;73637;PUE;016;
69,453;73638;PUE;016;
69,454;73639;PUE;;
69,455;73640;PUE;172;
69,456;73641;PUE;;
69,457;73642;PUE;;
69,458;73643;PUE;;
69,459;73644;PUE;172;
69,460;73645;PUE;172;
69,461;73646;PUE;172;
69,462;73647;PUE;172;
69,463;73648;PUE;;
69,464;73649;PUE;;
69,465;73650;PUE;172;
69,466;73651;PUE;;
69,467;73652;PUE;;
69,468;73653;PUE;;
69,469;73654;PUE;172;
69,470;73655;PUE;172;
69,471;73656;PUE;172;
69,472;73657;PUE;172;
69,473;73658;PUE;172;
69,474;73659;PUE;172;
69,475;73660;PUE;200;
69,476;73661;PUE;200;
69,477;73662;PUE;;
69,478;73663;PUE;200;
69,479;73664;PUE;;
69,480;73665;PUE;200;
69,481;73666;PUE;200;
69,482;73667;PUE;200;
69,483;73668;PUE;;
69,484;73669;PUE;;
69,485;73670;PUE;200;
69,486;73671;PUE;;
69,487;73672;PUE;;
69,488;73673;PUE;;
69,489;73674;PUE;200;
69,490;73675;PUE;;
69,491;73676;PUE;;
69,492;73677;PUE;;
69,493;73678;PUE;;
69,494;73679;PUE;;
69,495;73680;PUE;207;
69,496;73681;PUE;207;
69,497;73682;PUE;;
69,498;73683;PUE;207;
69,499;73684;PUE;207;
69,500;73685;PUE;207;
69,501;73686;PUE;207;
69,502;73687;PUE;207;
69,503;73688;PUE;207;
69,504;73689;PUE;207;
69,505;73690;PUE;207;
69,506;73691;PUE;207;
69,507;73692;PUE;207;
69,508;73693;PUE;207;
69,509;73694;PUE;207;
69,510;73695;PUE;;
69,511;73696;PUE;;
69,512;73697;PUE;207;
69,513;73698;PUE;207;
69,514;73699;PUE;;
69,515;73700;PUE;211;
69,516;73701;PUE;;
69,517;73702;PUE;211;
69,518;73703;PUE;;
69,519;73704;PUE;;
69,520;73705;PUE;;
69,521;73706;PUE;;
69,522;73707;PUE;;
69,523;73708;PUE;;
69,524;73709;PUE;;
69,525;73710;PUE;;
69,526;73711;PUE;;
69,527;73712;PUE;;
69,528;73713;PUE;;
69,529;73714;PUE;;
69,530;73715;PUE;;
69,531;73716;PUE;;
69,532;73717;PUE;;
69,533;73718;PUE;;
69,534;73719;PUE;;
69,535;73720;PUE;083;
69,536;73721;PUE;083;
69,537;73722;PUE;083;
69,538;73723;PUE;083;
69,539;73724;PUE;083;
69,540;73725;PUE;083;
69,541;73726;PUE;083;
69,542;73727;PUE;;
69,543;73728;PUE;;
69,544;73729;PUE;;
69,545;73730;PUE;083;
69,546;73731;PUE;;
69,547;73732;PUE;083;
69,548;73733;PUE;;
69,549;73734;PUE;083;
69,550;73735;PUE;083;
69,551;73736;PUE;083;
69,552;73737;PUE;083;
69,553;73738;PUE;083;
69,554;73739;PUE;083;
69,555;73740;PUE;212;
69,556;73741;PUE;;
69,557;73742;PUE;212;
69,558;73743;PUE;212;
69,559;73744;PUE;;
69,560;73745;PUE;;
69,561;73746;PUE;212;
69,562;73747;PUE;212;
69,563;73748;PUE;212;
69,564;73749;PUE;;
69,565;73750;PUE;212;
69,566;73751;PUE;212;
69,567;73752;PUE;212;
69,568;73753;PUE;212;
69,569;73754;PUE;212;
69,570;73755;PUE;;
69,571;73756;PUE;212;
69,572;73757;PUE;;
69,573;73758;PUE;;
69,574;73759;PUE;212;
69,575;73760;PUE;105;
69,576;73761;PUE;105;
69,577;73762;PUE;;
69,578;73763;PUE;105;
69,579;73764;PUE;105;
69,580;73765;PUE;105;
69,581;73766;PUE;105;
69,582;73767;PUE;;
69,583;73768;PUE;;
69,584;73769;PUE;;
69,585;73770;PUE;105;
69,586;73771;PUE;;
69,587;73772;PUE;;
69,588;73773;PUE;105;
69,589;73774;PUE;105;
69,590;73775;PUE;;
69,591;73776;PUE;;
69,592;73777;PUE;;
69,593;73778;PUE;;
69,594;73779;PUE;;
69,595;73780;PUE;094;
69,596;73781;PUE;;
69,597;73782;PUE;;
69,598;73783;PUE;094;
69,599;73784;PUE;094;
69,600;73785;PUE;094;
69,601;73786;PUE;;
69,602;73787;PUE;;
69,603;73788;PUE;;
69,604;73789;PUE;;
69,605;73790;PUE;094;
69,606;73791;PUE;094;
69,607;73792;PUE;094;
69,608;73793;PUE;;
69,609;73794;PUE;094;
69,610;73795;PUE;094;
69,611;73796;PUE;094;
69,612;73797;PUE;094;
69,613;73798;PUE;094;
69,614;73799;PUE;094;
69,615;73800;PUE;174;06
69,616;73801;PUE;;
69,617;73802;PUE;;
69,618;73803;PUE;174;06
69,619;73804;PUE;;
69,620;73805;PUE;;
69,621;73806;PUE;;
69,622;73807;PUE;;
69,623;73808;PUE;;
69,624;73809;PUE;;
69,625;73810;PUE;;
69,626;73811;PUE;174;06
69,627;73812;PUE;;
69,628;73813;PUE;;
69,629;73814;PUE;;
69,630;73815;PUE;174;06
69,631;73816;PUE;174;06
69,632;73817;PUE;;
69,633;73818;PUE;;
69,634;73819;PUE;;
69,635;73820;PUE;174;06
69,636;73821;PUE;;
69,637;73822;PUE;;
69,638;73823;PUE;;
69,639;73824;PUE;;
69,640;73825;PUE;;
69,641;73826;PUE;;
69,642;73827;PUE;;
69,643;73828;PUE;;
69,644;73829;PUE;;
69,645;73830;PUE;174;06
69,646;73831;PUE;174;06
69,647;73832;PUE;;
69,648;73833;PUE;;
69,649;73834;PUE;;
69,650;73835;PUE;;
69,651;73836;PUE;;
69,652;73837;PUE;;
69,653;73838;PUE;;
69,654;73839;PUE;;
69,655;73840;PUE;174;06
69,656;73841;PUE;174;06
69,657;73842;PUE;;
69,658;73843;PUE;;
69,659;73844;PUE;;
69,660;73845;PUE;;
69,661;73846;PUE;;
69,662;73847;PUE;;
69,663;73848;PUE;;
69,664;73849;PUE;;
69,665;73850;PUE;174;06
69,666;73851;PUE;;
69,667;73852;PUE;;
69,668;73853;PUE;;
69,669;73854;PUE;;
69,670;73855;PUE;;
69,671;73856;PUE;;
69,672;73857;PUE;;
69,673;73858;PUE;;
69,674;73859;PUE;;
69,675;73860;PUE;174;06
69,676;73861;PUE;;
69,677;73862;PUE;;
69,678;73863;PUE;174;06
69,679;73864;PUE;;
69,680;73865;PUE;;
69,681;73866;PUE;;
69,682;73867;PUE;;
69,683;73868;PUE;;
69,684;73869;PUE;;
69,685;73870;PUE;174;06
69,686;73871;PUE;;
69,687;73872;PUE;;
69,688;73873;PUE;;
69,689;73874;PUE;;
69,690;73875;PUE;;
69,691;73876;PUE;;
69,692;73877;PUE;;
69,693;73878;PUE;;
69,694;73879;PUE;;
69,695;73880;PUE;174;06
69,696;73881;PUE;174;06
69,697;73882;PUE;;
69,698;73883;PUE;;
69,699;73884;PUE;;
69,700;73885;PUE;174;06
69,701;73886;PUE;174;06
69,702;73887;PUE;174;06
69,703;73888;PUE;;
69,704;73889;PUE;;
69,705;73890;PUE;174;06
69,706;73891;PUE;;
69,707;73892;PUE;;
69,708;73893;PUE;;
69,709;73894;PUE;;
69,710;73895;PUE;174;06
69,711;73896;PUE;;
69,712;73897;PUE;;
69,713;73898;PUE;;
69,714;73899;PUE;174;06
69,715;73900;PUE;186;
69,716;73901;PUE;;
69,717;73902;PUE;186;
69,718;73903;PUE;186;
69,719;73904;PUE;186;
69,720;73905;PUE;186;
69,721;73906;PUE;186;
69,722;73907;PUE;186;
69,723;73908;PUE;;
69,724;73909;PUE;186;
69,725;73910;PUE;204;
69,726;73911;PUE;;
69,727;73912;PUE;;
69,728;73913;PUE;204;
69,729;73914;PUE;204;
69,730;73915;PUE;204;
69,731;73916;PUE;204;
69,732;73917;PUE;204;
69,733;73918;PUE;204;
69,734;73919;PUE;;
69,735;73920;PUE;075;
69,736;73921;PUE;;
69,737;73922;PUE;;
69,738;73923;PUE;075;
69,739;73924;PUE;075;
69,740;73925;PUE;075;
69,741;73926;PUE;075;
69,742;73927;PUE;075;
69,743;73928;PUE;075;
69,744;73929;PUE;;
69,745;73930;PUE;173;
69,746;73931;PUE;;
69,747;73932;PUE;;
69,748;73933;PUE;173;
69,749;73934;PUE;173;
69,750;73935;PUE;173;
69,751;73936;PUE;;
69,752;73937;PUE;173;
69,753;73938;PUE;173;
69,754;73939;PUE;173;
69,755;73940;PUE;017;
69,756;73941;PUE;017;
69,757;73942;PUE;;
69,758;73943;PUE;;
69,759;73944;PUE;017;
69,760;73945;PUE;;
69,761;73946;PUE;;
69,762;73947;PUE;;
69,763;73948;PUE;017;
69,764;73949;PUE;017;
69,765;73950;PUE;054;
69,766;73951;PUE;;
69,767;73952;PUE;;
69,768;73953;PUE;054;
69,769;73954;PUE;054;
69,770;73955;PUE;;
69,771;73956;PUE;054;
69,772;73957;PUE;054;
69,773;73958;PUE;054;
69,774;73959;PUE;;
69,775;73960;PUE;174;
69,776;73961;PUE;;
69,777;73962;PUE;;
69,778;73963;PUE;;
69,779;73964;PUE;;
69,780;73965;PUE;174;
69,781;73966;PUE;174;
69,782;73967;PUE;174;
69,783;73968;PUE;174;
69,784;73969;PUE;;
69,785;73970;PUE;199;
69,786;73971;PUE;;
69,787;73972;PUE;199;
69,788;73973;PUE;199;
69,789;73974;PUE;199;
69,790;73975;PUE;199;
69,791;73976;PUE;199;
69,792;73977;PUE;199;
69,793;73978;PUE;199;
69,794;73979;PUE;;
69,795;73980;PUE;044;
69,796;73981;PUE;;
69,797;73982;PUE;044;
69,798;73983;PUE;044;
69,799;73984;PUE;;
69,800;73985;PUE;044;
69,801;73986;PUE;044;
69,802;73987;PUE;044;
69,803;73988;PUE;;
69,804;73989;PUE;044;
69,805;73990;PUE;170;
69,806;73991;PUE;;
69,807;73992;PUE;170;
69,808;73993;PUE;170;
69,809;73994;PUE;170;
69,810;73995;PUE;170;
69,811;73996;PUE;170;
69,812;73997;PUE;170;
69,813;73998;PUE;170;
69,814;73999;PUE;170;
69,815;74000;PUE;132;04
69,816;74001;PUE;;
69,817;74002;PUE;;
69,818;74003;PUE;;
69,819;74004;PUE;;
69,820;74005;PUE;;
69,821;74006;PUE;;
69,822;74007;PUE;;
69,823;74008;PUE;;
69,824;74009;PUE;;
69,825;74010;PUE;132;04
69,826;74011;PUE;;
69,827;74012;PUE;;
69,828;74013;PUE;132;04
69,829;74014;PUE;;
69,830;74015;PUE;;
69,831;74016;PUE;;
69,832;74017;PUE;;
69,833;74018;PUE;;
69,834;74019;PUE;;
69,835;74020;PUE;132;04
69,836;74021;PUE;132;04
69,837;74022;PUE;;
69,838;74023;PUE;;
69,839;74024;PUE;;
69,840;74025;PUE;;
69,841;74026;PUE;;
69,842;74027;PUE;;
69,843;74028;PUE;;
69,844;74029;PUE;;
69,845;74030;PUE;132;04
69,846;74031;PUE;132;04
69,847;74032;PUE;;
69,848;74033;PUE;;
69,849;74034;PUE;;
69,850;74035;PUE;;
69,851;74036;PUE;;
69,852;74037;PUE;;
69,853;74038;PUE;;
69,854;74039;PUE;;
69,855;74040;PUE;132;04
69,856;74041;PUE;132;04
69,857;74042;PUE;132;04
69,858;74043;PUE;132;04
69,859;74044;PUE;;
69,860;74045;PUE;;
69,861;74046;PUE;;
69,862;74047;PUE;;
69,863;74048;PUE;;
69,864;74049;PUE;;
69,865;74050;PUE;132;04
69,866;74051;PUE;;
69,867;74052;PUE;;
69,868;74053;PUE;132;04
69,869;74054;PUE;;
69,870;74055;PUE;;
69,871;74056;PUE;;
69,872;74057;PUE;;
69,873;74058;PUE;132;04
69,874;74059;PUE;132;04
69,875;74060;PUE;132;04
69,876;74061;PUE;;
69,877;74062;PUE;;
69,878;74063;PUE;;
69,879;74064;PUE;132;04
69,880;74065;PUE;;
69,881;74066;PUE;;
69,882;74067;PUE;;
69,883;74068;PUE;132;04
69,884;74069;PUE;132;04
69,885;74070;PUE;132;04
69,886;74071;PUE;;
69,887;74072;PUE;;
69,888;74073;PUE;;
69,889;74074;PUE;132;04
69,890;74075;PUE;;
69,891;74076;PUE;;
69,892;74077;PUE;;
69,893;74078;PUE;132;04
69,894;74079;PUE;132;04
69,895;74080;PUE;132;04
69,896;74081;PUE;;
69,897;74082;PUE;;
69,898;74083;PUE;;
69,899;74084;PUE;;
69,900;74085;PUE;;
69,901;74086;PUE;;
69,902;74087;PUE;;
69,903;74088;PUE;132;04
69,904;74089;PUE;132;04
69,905;74090;PUE;132;04
69,906;74091;PUE;;
69,907;74092;PUE;;
69,908;74093;PUE;;
69,909;74094;PUE;;
69,910;74095;PUE;;
69,911;74096;PUE;;
69,912;74097;PUE;;
69,913;74098;PUE;;
69,914;74099;PUE;132;04
69,915;74100;PUE;180;
69,916;74101;PUE;;
69,917;74102;PUE;180;
69,918;74103;PUE;180;
69,919;74104;PUE;180;
69,920;74105;PUE;180;
69,921;74106;PUE;180;
69,922;74107;PUE;180;
69,923;74108;PUE;180;
69,924;74109;PUE;180;
69,925;74110;PUE;134;
69,926;74111;PUE;;
69,927;74112;PUE;;
69,928;74113;PUE;;
69,929;74114;PUE;;
69,930;74115;PUE;134;
69,931;74116;PUE;134;
69,932;74117;PUE;134;
69,933;74118;PUE;;
69,934;74119;PUE;;
69,935;74120;PUE;132;
69,936;74121;PUE;;
69,937;74122;PUE;132;
69,938;74123;PUE;;
69,939;74124;PUE;;
69,940;74125;PUE;132;
69,941;74126;PUE;132;
69,942;74127;PUE;;
69,943;74128;PUE;132;
69,944;74129;PUE;132;
69,945;74130;PUE;143;
69,946;74131;PUE;;
69,947;74132;PUE;;
69,948;74133;PUE;143;
69,949;74134;PUE;143;
69,950;74135;PUE;143;
69,951;74136;PUE;143;
69,952;74137;PUE;143;
69,953;74138;PUE;143;
69,954;74139;PUE;143;
69,955;74140;PUE;122;
69,956;74141;PUE;;
69,957;74142;PUE;;
69,958;74143;PUE;;
69,959;74144;PUE;122;
69,960;74145;PUE;;
69,961;74146;PUE;;
69,962;74147;PUE;;
69,963;74148;PUE;;
69,964;74149;PUE;;
69,965;74150;PUE;048;
69,966;74151;PUE;;
69,967;74152;PUE;;
69,968;74153;PUE;;
69,969;74154;PUE;;
69,970;74155;PUE;048;
69,971;74156;PUE;;
69,972;74157;PUE;;
69,973;74158;PUE;;
69,974;74159;PUE;;
69,975;74160;PUE;074;
69,976;74161;PUE;;
69,977;74162;PUE;074;
69,978;74163;PUE;;
69,979;74164;PUE;;
69,980;74165;PUE;074;
69,981;74166;PUE;074;
69,982;74167;PUE;074;
69,983;74168;PUE;074;
69,984;74169;PUE;074;
69,985;74170;PUE;060;
69,986;74171;PUE;;
69,987;74172;PUE;;
69,988;74173;PUE;060;
69,989;74174;PUE;;
69,990;74175;PUE;;
69,991;74176;PUE;;
69,992;74177;PUE;;
69,993;74178;PUE;;
69,994;74179;PUE;;
69,995;74180;PUE;026;
69,996;74181;PUE;;
69,997;74182;PUE;;
69,998;74183;PUE;026;
69,999;74184;PUE;;
70,000;74185;PUE;;
70,001;74186;PUE;;
70,002;74187;PUE;;
70,003;74188;PUE;;
70,004;74189;PUE;;
70,005;74190;PUE;138;
70,006;74191;PUE;;
70,007;74192;PUE;;
70,008;74193;PUE;;
70,009;74194;PUE;;
70,010;74195;PUE;;
70,011;74196;PUE;;
70,012;74197;PUE;;
70,013;74198;PUE;;
70,014;74199;PUE;;
70,015;74200;PUE;019;01
70,016;74201;PUE;;
70,017;74202;PUE;;
70,018;74203;PUE;;
70,019;74204;PUE;;
70,020;74205;PUE;;
70,021;74206;PUE;;
70,022;74207;PUE;;
70,023;74208;PUE;;
70,024;74209;PUE;;
70,025;74210;PUE;019;01
70,026;74211;PUE;;
70,027;74212;PUE;;
70,028;74213;PUE;;
70,029;74214;PUE;;
70,030;74215;PUE;019;01
70,031;74216;PUE;;
70,032;74217;PUE;;
70,033;74218;PUE;019;01
70,034;74219;PUE;;
70,035;74220;PUE;019;01
70,036;74221;PUE;;
70,037;74222;PUE;;
70,038;74223;PUE;;
70,039;74224;PUE;;
70,040;74225;PUE;;
70,041;74226;PUE;;
70,042;74227;PUE;019;01
70,043;74228;PUE;;
70,044;74229;PUE;;
70,045;74230;PUE;019;01
70,046;74231;PUE;;
70,047;74232;PUE;;
70,048;74233;PUE;;
70,049;74234;PUE;;
70,050;74235;PUE;;
70,051;74236;PUE;;
70,052;74237;PUE;;
70,053;74238;PUE;;
70,054;74239;PUE;019;01
70,055;74240;PUE;019;01
70,056;74241;PUE;;
70,057;74242;PUE;;
70,058;74243;PUE;;
70,059;74244;PUE;;
70,060;74245;PUE;;
70,061;74246;PUE;;
70,062;74247;PUE;;
70,063;74248;PUE;;
70,064;74249;PUE;;
70,065;74250;PUE;019;01
70,066;74251;PUE;;
70,067;74252;PUE;;
70,068;74253;PUE;;
70,069;74254;PUE;;
70,070;74255;PUE;;
70,071;74256;PUE;;
70,072;74257;PUE;;
70,073;74258;PUE;;
70,074;74259;PUE;;
70,075;74260;PUE;019;01
70,076;74261;PUE;;
70,077;74262;PUE;;
70,078;74263;PUE;;
70,079;74264;PUE;;
70,080;74265;PUE;;
70,081;74266;PUE;;
70,082;74267;PUE;;
70,083;74268;PUE;;
70,084;74269;PUE;;
70,085;74270;PUE;019;01
70,086;74271;PUE;;
70,087;74272;PUE;;
70,088;74273;PUE;;
70,089;74274;PUE;;
70,090;74275;PUE;;
70,091;74276;PUE;;
70,092;74277;PUE;;
70,093;74278;PUE;;
70,094;74279;PUE;;
70,095;74280;PUE;019;01
70,096;74281;PUE;;
70,097;74282;PUE;;
70,098;74283;PUE;;
70,099;74284;PUE;;
70,100;74285;PUE;;
70,101;74286;PUE;;
70,102;74287;PUE;;
70,103;74288;PUE;;
70,104;74289;PUE;;
70,105;74290;PUE;019;01
70,106;74291;PUE;;
70,107;74292;PUE;;
70,108;74293;PUE;019;01
70,109;74294;PUE;019;01
70,110;74295;PUE;019;01
70,111;74296;PUE;019;01
70,112;74297;PUE;;
70,113;74298;PUE;;
70,114;74299;PUE;;
70,115;74300;PUE;102;
70,116;74301;PUE;;
70,117;74302;PUE;;
70,118;74303;PUE;;
70,119;74304;PUE;;
70,120;74305;PUE;102;
70,121;74306;PUE;;
70,122;74307;PUE;;
70,123;74308;PUE;;
70,124;74309;PUE;;
70,125;74310;PUE;126;
70,126;74311;PUE;;
70,127;74312;PUE;;
70,128;74313;PUE;;
70,129;74314;PUE;;
70,130;74315;PUE;;
70,131;74316;PUE;;
70,132;74317;PUE;;
70,133;74318;PUE;;
70,134;74319;PUE;;
70,135;74320;PUE;125;
70,136;74321;PUE;;
70,137;74322;PUE;;
70,138;74323;PUE;;
70,139;74324;PUE;;
70,140;74325;PUE;125;
70,141;74326;PUE;;
70,142;74327;PUE;;
70,143;74328;PUE;;
70,144;74329;PUE;;
70,145;74330;PUE;188;
70,146;74331;PUE;;
70,147;74332;PUE;;
70,148;74333;PUE;;
70,149;74334;PUE;188;
70,150;74335;PUE;188;
70,151;74336;PUE;188;
70,152;74337;PUE;188;
70,153;74338;PUE;;
70,154;74339;PUE;188;
70,155;74340;PUE;175;
